,DATE,LATITUDE_F,LONGITUDE_F,LATITUDE_W,LONGITUDE_W,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR,T,TMAX,TMIN,PREC,RH2M,PS,WS10M_MIN,WS10M_MAX,WS10M
519,2013-07-28,41.04655,-124.123233,35.25,-113.75,1.0,B,Miscellaneous,27.03,32.67,22.06,2.06,48.4,87.54,0.24,4.91,2.48
520,2013-07-20,38.912917,-122.765667,35.25,-113.75,1.0,B,Miscellaneous,25.26,30.8,21.67,7.09,63.0,87.62,0.35,4.26,2.16
521,2013-07-30,37.112933,-120.47345,35.25,-113.75,1.0,B,Miscellaneous,27.44,35.09,18.78,0.0,30.24,88.21,2.23,7.15,4.48
522,2013-07-21,40.811433,-124.023583,35.25,-113.75,1.0,B,Missing/Undefined,23.26,26.17,20.31,1.84,73.61,87.68,0.87,3.42,2.26
523,2013-07-13,37.839183,-120.863483,35.25,-113.75,1.0,B,Miscellaneous,28.38,34.09,20.5,1.55,37.96,87.8,1.16,3.32,2.25
524,2013-07-05,36.281867,-120.300733,35.25,-113.75,1.0,B,Missing/Undefined,27.72,33.22,22.96,0.07,34.28,87.44,1.82,10.51,6.72
525,2013-07-28,32.612867,-116.706267,35.25,-113.75,36.0,C,Miscellaneous,27.03,32.67,22.06,2.06,48.4,87.54,0.24,4.91,2.48
526,2013-07-21,37.148167,-121.998683,35.25,-113.75,1.0,B,Missing/Undefined,23.26,26.17,20.31,1.84,73.61,87.68,0.87,3.42,2.26
527,2013-07-25,41.885883,-122.552633,35.25,-113.75,0.1,A,Miscellaneous,28.45,34.48,22.74,5.45,44.06,87.91,1.96,4.75,3.63
528,2013-07-27,39.2494,-120.754383,35.25,-113.75,0.25,A,Miscellaneous,26.51,31.57,20.65,6.15,51.98,87.85,0.13,5.75,3.13
529,2013-07-02,39.0211,-121.09965,35.25,-113.75,0.2,A,Missing/Undefined,30.87,37.71,23.79,0.25,21.78,87.76,1.91,7.48,4.38
530,2013-07-30,37.991867,-120.241833,35.25,-113.75,0.1,A,Miscellaneous,27.44,35.09,18.78,0.0,30.24,88.21,2.23,7.15,4.48
531,2013-07-06,40.730933,-122.320067,35.25,-113.75,1.3,B,Missing/Undefined,29.91,37.27,23.0,0.15,29.36,87.41,1.86,6.11,4.22
532,2013-07-02,37.389483,-120.686233,35.25,-113.75,0.1,A,Miscellaneous,30.87,37.71,23.79,0.25,21.78,87.76,1.91,7.48,4.38
533,2013-07-02,40.5619,-122.247217,35.25,-113.75,0.1,A,Missing/Undefined,30.87,37.71,23.79,0.25,21.78,87.76,1.91,7.48,4.38
534,2013-07-29,37.8068,-120.717117,35.25,-113.75,0.25,A,Miscellaneous,27.05,34.19,19.58,0.0,30.16,87.82,1.87,7.29,4.36
535,2013-07-22,39.1596,-120.9991,35.25,-113.75,0.25,A,Missing/Undefined,25.24,30.4,19.78,0.24,58.63,87.83,1.49,5.43,3.36
536,2013-07-15,36.986283,-120.926933,35.25,-113.75,0.1,A,Missing/Undefined,28.88,34.48,23.93,3.31,37.74,87.54,1.93,3.5,2.48
537,2013-07-02,40.977833,-120.953833,35.25,-113.75,0.1,A,Miscellaneous,30.87,37.71,23.79,0.25,21.78,87.76,1.91,7.48,4.38
538,2013-07-14,38.66875,-120.929883,35.25,-113.75,0.1,A,Miscellaneous,29.59,34.69,23.69,1.48,32.98,87.75,0.26,3.42,1.77
539,2013-07-23,33.629089,-117.681843,35.25,-113.75,0.1,A,Missing/Undefined,26.57,31.51,20.9,1.14,48.26,87.85,0.59,2.7,1.84
540,2013-07-06,32.75,-116.987333,35.25,-113.75,0.1,A,Missing/Undefined,29.91,37.27,23.0,0.15,29.36,87.41,1.86,6.11,4.22
541,2013-07-20,38.489667,-123.0055,35.25,-113.75,0.1,A,Miscellaneous,25.26,30.8,21.67,7.09,63.0,87.62,0.35,4.26,2.16
542,2013-07-12,37.04743300000001,-120.146917,35.25,-113.75,0.1,A,Miscellaneous,26.59,31.75,20.79,0.52,46.26,87.74,1.05,6.08,3.25
543,2013-07-03,40.0517,-122.1562,35.25,-113.75,0.1,A,Missing/Undefined,31.36,38.56,23.39,0.0,20.1,87.52,2.62,6.72,4.47
544,2013-07-27,37.6121,-121.819883,35.25,-113.75,0.1,A,Miscellaneous,26.51,31.57,20.65,6.15,51.98,87.85,0.13,5.75,3.13
545,2013-07-31,38.246567,-120.382667,35.25,-113.75,0.1,A,Missing/Undefined,28.05,34.83,21.3,0.0,31.96,88.07,2.06,7.41,4.41
546,2013-07-23,38.97855,-123.06475,35.25,-113.75,46.0,C,Missing/Undefined,26.57,31.51,20.9,1.14,48.26,87.85,0.59,2.7,1.84
547,2013-07-12,39.169067,-121.4391,35.25,-113.75,37.0,C,Miscellaneous,26.59,31.75,20.79,0.52,46.26,87.74,1.05,6.08,3.25
548,2013-07-24,38.520983,-121.201933,35.25,-113.75,36.9,C,Missing/Undefined,29.4,35.24,22.3,0.91,38.44,87.73,1.04,2.63,1.67
549,2013-07-02,38.67155,-122.444667,35.25,-113.75,1.0,B,Missing/Undefined,30.87,37.71,23.79,0.25,21.78,87.76,1.91,7.48,4.38
550,2013-07-29,37.349683,-120.555417,35.25,-113.75,1.0,B,Missing/Undefined,27.05,34.19,19.58,0.0,30.16,87.82,1.87,7.29,4.36
551,2013-07-08,39.3751,-121.706667,35.25,-113.75,1.0,B,Missing/Undefined,31.8,39.35,23.15,0.0,17.06,87.77,1.35,6.75,4.22
552,2013-07-08,39.343783,-121.12125,35.25,-113.75,1.0,B,Missing/Undefined,31.8,39.35,23.15,0.0,17.06,87.77,1.35,6.75,4.22
553,2013-07-09,36.873767,-119.67975,35.25,-113.75,1.0,B,Missing/Undefined,30.42,36.82,22.54,0.0,20.77,88.01,1.04,5.09,3.27
554,2013-07-07,39.907117,-122.2435,35.25,-113.75,7.0,B,Miscellaneous,30.9,38.44,22.47,0.05,22.69,87.46,1.85,6.71,4.01
555,2013-07-08,36.40495,-120.368917,35.25,-113.75,1.0,B,Debris Burning,31.8,39.35,23.15,0.0,17.06,87.77,1.35,6.75,4.22
556,2013-07-09,40.6464,-122.5642,35.25,-113.75,1.0,B,Missing/Undefined,30.42,36.82,22.54,0.0,20.77,88.01,1.04,5.09,3.27
557,2013-07-28,38.88795,-122.66585,35.25,-113.75,1.0,B,Missing/Undefined,27.03,32.67,22.06,2.06,48.4,87.54,0.24,4.91,2.48
558,2013-07-11,39.204483,-121.2528,35.25,-113.75,1.0,B,Miscellaneous,24.68,29.02,22.14,0.88,54.15,87.77,0.9,6.02,4.4
559,2013-07-06,36.408383,-118.9877,35.25,-113.75,1.0,B,Missing/Undefined,29.91,37.27,23.0,0.15,29.36,87.41,1.86,6.11,4.22
560,2013-07-08,33.957,-117.230883,35.25,-113.75,1.0,B,Missing/Undefined,31.8,39.35,23.15,0.0,17.06,87.77,1.35,6.75,4.22
561,2013-07-02,34.172233,-117.5757,35.25,-113.75,0.1,A,Miscellaneous,30.87,37.71,23.79,0.25,21.78,87.76,1.91,7.48,4.38
562,2013-07-06,37.95368300000001,-121.950917,35.25,-113.75,0.1,A,Missing/Undefined,29.91,37.27,23.0,0.15,29.36,87.41,1.86,6.11,4.22
563,2013-07-02,41.755467,-121.963983,35.25,-113.75,1.0,B,Miscellaneous,30.87,37.71,23.79,0.25,21.78,87.76,1.91,7.48,4.38
564,2013-07-15,37.137767,-122.142333,35.25,-113.75,1.0,B,Missing/Undefined,28.88,34.48,23.93,3.31,37.74,87.54,1.93,3.5,2.48
565,2013-07-04,33.725406,-117.889541,35.25,-113.75,1.0,B,Miscellaneous,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
566,2013-07-09,34.439917,-119.631816,35.25,-113.75,1.0,B,Miscellaneous,30.42,36.82,22.54,0.0,20.77,88.01,1.04,5.09,3.27
567,2013-07-02,37.409017,-120.751917,35.25,-113.75,0.1,A,Missing/Undefined,30.87,37.71,23.79,0.25,21.78,87.76,1.91,7.48,4.38
568,2013-07-04,37.736883,-121.602167,35.25,-113.75,66.0,C,Miscellaneous,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
569,2013-07-05,36.986683,-120.0287,35.25,-113.75,1.0,B,Debris Burning,27.72,33.22,22.96,0.07,34.28,87.44,1.82,10.51,6.72
570,2013-07-18,37.944183,-120.609383,35.25,-113.75,0.1,A,Missing/Undefined,28.95,34.95,23.44,0.82,39.57,87.85,1.12,3.79,2.2
571,2013-07-18,37.324483,-120.531417,35.25,-113.75,0.1,A,Miscellaneous,28.95,34.95,23.44,0.82,39.57,87.85,1.12,3.79,2.2
572,2013-07-27,40.408817,-120.881317,35.25,-113.75,0.25,A,Miscellaneous,26.51,31.57,20.65,6.15,51.98,87.85,0.13,5.75,3.13
573,2013-07-13,39.4071,-123.373617,35.25,-113.75,0.25,A,Missing/Undefined,28.38,34.09,20.5,1.55,37.96,87.8,1.16,3.32,2.25
574,2013-07-15,35.734133,-120.28615,35.25,-113.75,0.25,A,Miscellaneous,28.88,34.48,23.93,3.31,37.74,87.54,1.93,3.5,2.48
575,2013-07-01,33.816417,-116.38625,35.25,-113.75,0.25,A,Missing/Undefined,32.63,39.88,25.09,0.16,19.27,87.65,1.48,6.49,3.76
576,2013-07-25,32.62585,-116.61175,35.25,-113.75,0.25,A,Missing/Undefined,28.45,34.48,22.74,5.45,44.06,87.91,1.96,4.75,3.63
577,2013-07-12,37.054417,-120.074483,35.25,-113.75,0.25,A,Missing/Undefined,26.59,31.75,20.79,0.52,46.26,87.74,1.05,6.08,3.25
578,2013-07-04,34.119833,-117.24365,35.25,-113.75,0.25,A,Missing/Undefined,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
579,2013-07-27,36.151667,-120.2833,35.25,-113.75,1.0,B,Missing/Undefined,26.51,31.57,20.65,6.15,51.98,87.85,0.13,5.75,3.13
580,2013-07-04,39.6525,-123.151167,35.25,-113.75,1.0,B,Miscellaneous,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
581,2013-07-09,36.937333,-121.79785,35.25,-113.75,0.1,A,Debris Burning,30.42,36.82,22.54,0.0,20.77,88.01,1.04,5.09,3.27
582,2013-07-19,40.7027,-122.84985,35.25,-113.75,0.1,A,Miscellaneous,28.8,34.98,22.19,0.6,38.89,87.69,1.24,4.44,2.54
583,2013-07-04,37.382633,-120.60445,35.25,-113.75,0.1,A,Missing/Undefined,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
584,2013-07-04,37.58395,-122.508967,35.25,-113.75,0.1,A,Missing/Undefined,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
585,2013-07-25,39.393167,-123.245833,35.25,-113.75,1.0,B,Miscellaneous,28.45,34.48,22.74,5.45,44.06,87.91,1.96,4.75,3.63
586,2013-07-15,40.554267,-124.060833,35.25,-113.75,1.0,B,Missing/Undefined,28.88,34.48,23.93,3.31,37.74,87.54,1.93,3.5,2.48
587,2013-07-27,37.115317,-119.866617,35.25,-113.75,1.0,B,Miscellaneous,26.51,31.57,20.65,6.15,51.98,87.85,0.13,5.75,3.13
588,2013-07-26,38.971667,-121.038333,35.25,-113.75,1.0,B,Miscellaneous,25.55,30.72,22.16,3.67,60.42,88.16,1.33,4.63,2.75
589,2013-07-13,33.63255,-117.334317,35.25,-113.75,1.0,B,Debris Burning,28.38,34.09,20.5,1.55,37.96,87.8,1.16,3.32,2.25
590,2013-07-02,37.011017,-121.504333,35.25,-113.75,1.0,B,Missing/Undefined,30.87,37.71,23.79,0.25,21.78,87.76,1.91,7.48,4.38
591,2013-07-18,37.8148,-120.656483,35.25,-113.75,9.0,B,Missing/Undefined,28.95,34.95,23.44,0.82,39.57,87.85,1.12,3.79,2.2
592,2013-07-10,37.462867,-119.750517,35.25,-113.75,1.0,B,Debris Burning,28.47,34.62,22.04,0.11,29.37,87.85,0.53,5.37,2.54
593,2013-07-12,36.663533,-119.376267,35.25,-113.75,1.0,B,Missing/Undefined,26.59,31.75,20.79,0.52,46.26,87.74,1.05,6.08,3.25
594,2013-07-03,33.6539,-117.292583,35.25,-113.75,0.1,A,Missing/Undefined,31.36,38.56,23.39,0.0,20.1,87.52,2.62,6.72,4.47
595,2013-07-22,38.582633,-120.737983,35.25,-113.75,0.1,A,Miscellaneous,25.24,30.4,19.78,0.24,58.63,87.83,1.49,5.43,3.36
596,2013-07-12,39.4335,-121.60505,35.25,-113.75,15.0,C,Miscellaneous,26.59,31.75,20.79,0.52,46.26,87.74,1.05,6.08,3.25
597,2013-07-17,37.983783,-120.314033,35.25,-113.75,1.0,B,Missing/Undefined,27.64,33.14,21.85,0.96,42.3,88.02,0.47,4.54,2.51
598,2013-07-14,38.450833,-120.484533,35.25,-113.75,0.1,A,Missing/Undefined,29.59,34.69,23.69,1.48,32.98,87.75,0.26,3.42,1.77
599,2013-07-09,34.114017,-117.23705,35.25,-113.75,0.1,A,Missing/Undefined,30.42,36.82,22.54,0.0,20.77,88.01,1.04,5.09,3.27
600,2013-07-28,36.265983,-120.381717,35.25,-113.75,10.0,C,Missing/Undefined,27.03,32.67,22.06,2.06,48.4,87.54,0.24,4.91,2.48
601,2013-07-01,39.92365,-121.732333,35.25,-113.75,0.25,A,Miscellaneous,32.63,39.88,25.09,0.16,19.27,87.65,1.48,6.49,3.76
602,2013-07-10,37.3968,-120.714433,35.25,-113.75,0.25,A,Miscellaneous,28.47,34.62,22.04,0.11,29.37,87.85,0.53,5.37,2.54
603,2013-07-05,33.771011,-117.867373,35.25,-113.75,0.05,A,Miscellaneous,27.72,33.22,22.96,0.07,34.28,87.44,1.82,10.51,6.72
604,2013-07-04,33.733626,-117.852309,35.25,-113.75,0.05,A,Miscellaneous,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
605,2013-07-25,33.96065,-117.25275,35.25,-113.75,0.05,A,Missing/Undefined,28.45,34.48,22.74,5.45,44.06,87.91,1.96,4.75,3.63
606,2013-07-08,36.645733,-119.736833,35.25,-113.75,0.03,A,Miscellaneous,31.8,39.35,23.15,0.0,17.06,87.77,1.35,6.75,4.22
607,2013-07-25,38.36755,-122.304583,35.25,-113.75,0.03,A,Miscellaneous,28.45,34.48,22.74,5.45,44.06,87.91,1.96,4.75,3.63
608,2013-07-15,36.978333,-121.866667,35.25,-113.75,0.02,A,Missing/Undefined,28.88,34.48,23.93,3.31,37.74,87.54,1.93,3.5,2.48
609,2013-07-22,38.8603,-122.7106,35.25,-113.75,0.02,A,Missing/Undefined,25.24,30.4,19.78,0.24,58.63,87.83,1.49,5.43,3.36
610,2013-07-18,39.102833,-121.0985,35.25,-113.75,0.02,A,Miscellaneous,28.95,34.95,23.44,0.82,39.57,87.85,1.12,3.79,2.2
611,2013-07-04,40.038933,-124.079083,35.25,-113.75,2.0,B,Miscellaneous,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
612,2013-07-08,36.766267,-119.582567,35.25,-113.75,2.0,B,Miscellaneous,31.8,39.35,23.15,0.0,17.06,87.77,1.35,6.75,4.22
613,2013-07-08,36.807067,-121.520433,35.25,-113.75,1.7,B,Miscellaneous,31.8,39.35,23.15,0.0,17.06,87.77,1.35,6.75,4.22
614,2013-07-19,37.855917,-120.369867,35.25,-113.75,1.66,B,Miscellaneous,28.8,34.98,22.19,0.6,38.89,87.69,1.24,4.44,2.54
615,2013-07-25,40.427033,-122.170917,35.25,-113.75,1.6,B,Miscellaneous,28.45,34.48,22.74,5.45,44.06,87.91,1.96,4.75,3.63
616,2013-07-16,33.888233,-117.363867,35.25,-113.75,0.5,B,Miscellaneous,28.06,33.9,21.94,1.65,37.13,87.7,2.66,7.6,5.02
617,2013-07-14,39.149633,-121.599617,35.25,-113.75,0.5,B,Missing/Undefined,29.59,34.69,23.69,1.48,32.98,87.75,0.26,3.42,1.77
618,2013-07-04,37.0411,-120.85385,35.25,-113.75,0.5,B,Missing/Undefined,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
619,2013-07-01,35.172367,-120.718483,35.25,-113.75,0.5,B,Miscellaneous,32.63,39.88,25.09,0.16,19.27,87.65,1.48,6.49,3.76
620,2013-07-10,39.131383,-122.907767,35.25,-113.75,0.5,B,Missing/Undefined,28.47,34.62,22.04,0.11,29.37,87.85,0.53,5.37,2.54
621,2013-07-04,37.743333,-121.563833,35.25,-113.75,20.0,C,Miscellaneous,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
622,2013-07-12,39.347617,-121.3309,35.25,-113.75,2.0,B,Missing/Undefined,26.59,31.75,20.79,0.52,46.26,87.74,1.05,6.08,3.25
623,2013-07-26,38.833317,-122.212867,35.25,-113.75,2.0,B,Miscellaneous,25.55,30.72,22.16,3.67,60.42,88.16,1.33,4.63,2.75
624,2013-07-25,33.4958,-117.052383,35.25,-113.75,2.0,B,Missing/Undefined,28.45,34.48,22.74,5.45,44.06,87.91,1.96,4.75,3.63
625,2013-07-24,35.64774,-120.729445,35.25,-113.75,0.05,A,Miscellaneous,29.4,35.24,22.3,0.91,38.44,87.73,1.04,2.63,1.67
626,2013-07-25,38.04125300000001,-121.988022,35.25,-113.75,120.0,D,Missing/Undefined,28.45,34.48,22.74,5.45,44.06,87.91,1.96,4.75,3.63
627,2013-07-01,37.970333,-121.921833,35.25,-113.75,492.0,E,Miscellaneous,32.63,39.88,25.09,0.16,19.27,87.65,1.48,6.49,3.76
628,2013-07-01,39.120458,-122.291301,35.25,-113.75,5.0,B,Missing/Undefined,32.63,39.88,25.09,0.16,19.27,87.65,1.48,6.49,3.76
629,2013-07-12,38.970198,-121.274661,35.25,-113.75,1.0,B,Missing/Undefined,26.59,31.75,20.79,0.52,46.26,87.74,1.05,6.08,3.25
630,2013-07-09,40.81889,-124.18528,35.25,-113.75,1.0,B,Missing/Undefined,30.42,36.82,22.54,0.0,20.77,88.01,1.04,5.09,3.27
631,2013-07-28,36.8586,-120.381828,35.25,-113.75,10.0,C,Missing/Undefined,27.03,32.67,22.06,2.06,48.4,87.54,0.24,4.91,2.48
632,2013-07-23,39.109571,-121.041537,35.25,-113.75,4.0,B,Missing/Undefined,26.57,31.51,20.9,1.14,48.26,87.85,0.59,2.7,1.84
633,2013-07-16,35.292033,-120.689916,35.25,-113.75,1.0,B,Miscellaneous,28.06,33.9,21.94,1.65,37.13,87.7,2.66,7.6,5.02
634,2013-07-26,38.693622,-120.818966,35.25,-113.75,0.1,A,Miscellaneous,25.55,30.72,22.16,3.67,60.42,88.16,1.33,4.63,2.75
635,2013-07-06,35.61666599999999,-119.966666,35.25,-113.75,0.01,A,Missing/Undefined,29.91,37.27,23.0,0.15,29.36,87.41,1.86,6.11,4.22
636,2013-07-21,37.69633036,-120.9049101,35.25,-113.75,0.02,A,Missing/Undefined,23.26,26.17,20.31,1.84,73.61,87.68,0.87,3.42,2.26
637,2013-07-26,35.166666,-118.533333,35.25,-113.75,1.0,B,Missing/Undefined,25.55,30.72,22.16,3.67,60.42,88.16,1.33,4.63,2.75
638,2013-07-04,33.238737,-116.768887,35.25,-113.75,0.5,B,Miscellaneous,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
639,2013-07-08,34.933333000000005,-118.183333,35.25,-113.75,0.12,A,Miscellaneous,31.8,39.35,23.15,0.0,17.06,87.77,1.35,6.75,4.22
640,2013-07-07,38.50900279,-122.9290138,35.25,-113.75,0.01,A,Miscellaneous,30.9,38.44,22.47,0.05,22.69,87.46,1.85,6.71,4.01
641,2013-07-13,38.413209,-120.693875,35.25,-113.75,0.25,A,Miscellaneous,28.38,34.09,20.5,1.55,37.96,87.8,1.16,3.32,2.25
642,2013-07-25,37.721949,-121.526298,35.25,-113.75,3.0,B,Missing/Undefined,28.45,34.48,22.74,5.45,44.06,87.91,1.96,4.75,3.63
643,2013-07-08,38.407815,-120.915861,35.25,-113.75,0.1,A,Miscellaneous,31.8,39.35,23.15,0.0,17.06,87.77,1.35,6.75,4.22
644,2013-07-28,34.766666,-120.266666,35.25,-113.75,0.25,A,Missing/Undefined,27.03,32.67,22.06,2.06,48.4,87.54,0.24,4.91,2.48
645,2013-07-30,40.65124,-122.93987,35.25,-113.75,0.1,A,Missing/Undefined,27.44,35.09,18.78,0.0,30.24,88.21,2.23,7.15,4.48
646,2013-07-16,38.216666,-122.933333,35.25,-113.75,0.25,A,Missing/Undefined,28.06,33.9,21.94,1.65,37.13,87.7,2.66,7.6,5.02
647,2013-07-05,38.494695,-122.027617,35.25,-113.75,0.08,A,Missing/Undefined,27.72,33.22,22.96,0.07,34.28,87.44,1.82,10.51,6.72
648,2013-07-27,37.596383,-121.9193,35.25,-113.75,0.25,A,Missing/Undefined,26.51,31.57,20.65,6.15,51.98,87.85,0.13,5.75,3.13
649,2013-07-24,37.948195,-121.98386200000002,35.25,-113.75,2.0,B,Miscellaneous,29.4,35.24,22.3,0.91,38.44,87.73,1.04,2.63,1.67
650,2013-07-05,37.63850395,-120.76708899999998,35.25,-113.75,0.01,A,Missing/Undefined,27.72,33.22,22.96,0.07,34.28,87.44,1.82,10.51,6.72
651,2013-07-09,39.368976,-121.53975,35.25,-113.75,0.1,A,Miscellaneous,30.42,36.82,22.54,0.0,20.77,88.01,1.04,5.09,3.27
652,2013-07-21,38.400584,-120.680172,35.25,-113.75,0.1,A,Miscellaneous,23.26,26.17,20.31,1.84,73.61,87.68,0.87,3.42,2.26
653,2013-07-27,38.796441,-123.035512,35.25,-113.75,5.0,B,Miscellaneous,26.51,31.57,20.65,6.15,51.98,87.85,0.13,5.75,3.13
654,2013-07-29,35.466666,-119.75,35.25,-113.75,0.01,A,Miscellaneous,27.05,34.19,19.58,0.0,30.16,87.82,1.87,7.29,4.36
655,2013-07-23,39.229367,-121.100968,35.25,-113.75,0.03,A,Missing/Undefined,26.57,31.51,20.9,1.14,48.26,87.85,0.59,2.7,1.84
656,2013-07-15,35.189397,-120.558307,35.25,-113.75,0.1,A,Miscellaneous,28.88,34.48,23.93,3.31,37.74,87.54,1.93,3.5,2.48
657,2013-07-04,35.666666,-119.033333,35.25,-113.75,0.2,A,Missing/Undefined,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
658,2013-07-09,37.942562,-121.936562,35.25,-113.75,1.0,B,Missing/Undefined,30.42,36.82,22.54,0.0,20.77,88.01,1.04,5.09,3.27
659,2013-07-04,38.544167,-123.0939,35.25,-113.75,3.8,B,Miscellaneous,31.1,37.51,24.47,0.2,19.61,87.37,2.81,7.93,4.85
660,2013-07-24,37.8035,-121.9231,35.25,-113.75,0.1,A,Missing/Undefined,29.4,35.24,22.3,0.91,38.44,87.73,1.04,2.63,1.67
661,2013-07-05,38.464121,-121.043423,35.25,-113.75,4.6,B,Miscellaneous,27.72,33.22,22.96,0.07,34.28,87.44,1.82,10.51,6.72
662,2013-07-21,40.01722,-123.79167,35.25,-113.75,1.0,B,Missing/Undefined,23.26,26.17,20.31,1.84,73.61,87.68,0.87,3.42,2.26
663,2013-07-20,39.607447,-121.442323,35.25,-113.75,0.25,A,Missing/Undefined,25.26,30.8,21.67,7.09,63.0,87.62,0.35,4.26,2.16
664,2013-07-27,35.38661,-120.1656,35.25,-113.75,0.02,A,Missing/Undefined,26.51,31.57,20.65,6.15,51.98,87.85,0.13,5.75,3.13
665,2013-07-26,38.32800200000001,-122.449327,35.25,-113.75,1.0,B,Missing/Undefined,25.55,30.72,22.16,3.67,60.42,88.16,1.33,4.63,2.75
666,2013-07-14,37.76492,-121.888254,35.25,-113.75,16.0,C,Missing/Undefined,29.59,34.69,23.69,1.48,32.98,87.75,0.26,3.42,1.77
667,2013-07-14,37.236333,-121.858667,35.25,-113.75,2.0,B,Miscellaneous,29.59,34.69,23.69,1.48,32.98,87.75,0.26,3.42,1.77
668,2013-07-19,38.636035,-120.529101,35.25,-113.75,0.1,A,Missing/Undefined,28.8,34.98,22.19,0.6,38.89,87.69,1.24,4.44,2.54
669,2013-07-31,37.633451,-121.54184,35.25,-113.75,8.0,B,Missing/Undefined,28.05,34.83,21.3,0.0,31.96,88.07,2.06,7.41,4.41
670,2013-07-26,37.07999813,-122.0843169,35.25,-113.75,0.01,A,Miscellaneous,25.55,30.72,22.16,3.67,60.42,88.16,1.33,4.63,2.75
671,2013-07-22,38.083333,-122.683333,35.25,-113.75,5.0,B,Missing/Undefined,25.24,30.4,19.78,0.24,58.63,87.83,1.49,5.43,3.36
672,2013-07-26,41.893333,-122.643333,35.25,-113.75,0.6,B,Miscellaneous,25.55,30.72,22.16,3.67,60.42,88.16,1.33,4.63,2.75
673,2013-07-28,37.662728,-120.473356,35.25,-113.75,0.13,A,Miscellaneous,27.03,32.67,22.06,2.06,48.4,87.54,0.24,4.91,2.48
674,2013-07-14,35.317062,-120.621376,35.25,-113.75,7.0,B,Miscellaneous,29.59,34.69,23.69,1.48,32.98,87.75,0.26,3.42,1.77
675,2013-07-07,38.115902,-122.107584,35.25,-113.75,5.0,B,Missing/Undefined,30.9,38.44,22.47,0.05,22.69,87.46,1.85,6.71,4.01
676,2013-07-13,33.01757,-116.902938,35.25,-113.75,64.0,C,Missing/Undefined,28.38,34.09,20.5,1.55,37.96,87.8,1.16,3.32,2.25
677,2013-07-05,38.41231654,-121.034943,35.25,-113.75,3.0,B,Missing/Undefined,27.72,33.22,22.96,0.07,34.28,87.44,1.82,10.51,6.72
678,2013-07-16,39.2384,-120.016317,35.25,-113.75,1.0,B,Missing/Undefined,28.06,33.9,21.94,1.65,37.13,87.7,2.66,7.6,5.02
679,2013-07-05,33.983333,-118.05,35.25,-113.75,0.25,A,Miscellaneous,27.72,33.22,22.96,0.07,34.28,87.44,1.82,10.51,6.72
680,2013-07-06,33.125465000000005,-117.015907,35.25,-113.75,5.0,B,Missing/Undefined,29.91,37.27,23.0,0.15,29.36,87.41,1.86,6.11,4.22
681,2013-07-05,37.7261159,-120.9219523,35.25,-113.75,0.01,A,Miscellaneous,27.72,33.22,22.96,0.07,34.28,87.44,1.82,10.51,6.72
682,2013-07-24,32.716831,-116.8759,35.25,-113.75,0.1,A,Missing/Undefined,29.4,35.24,22.3,0.91,38.44,87.73,1.04,2.63,1.67
683,2013-07-20,34.05,-118.066666,35.25,-113.75,0.12,A,Missing/Undefined,25.26,30.8,21.67,7.09,63.0,87.62,0.35,4.26,2.16
684,2013-07-11,39.71612800000001,-121.521125,35.25,-113.75,1.0,B,Miscellaneous,24.68,29.02,22.14,0.88,54.15,87.77,0.9,6.02,4.4
685,2013-07-09,35.61666599999999,-118.9,35.25,-113.75,193.0,D,Missing/Undefined,30.42,36.82,22.54,0.0,20.77,88.01,1.04,5.09,3.27
686,2013-07-10,38.890298,-121.279194,35.25,-113.75,3.0,B,Debris Burning,28.47,34.62,22.04,0.11,29.37,87.85,0.53,5.37,2.54
687,2013-07-02,35.68333300000001,-118.3,35.25,-113.75,0.1,A,Missing/Undefined,30.87,37.71,23.79,0.25,21.78,87.76,1.91,7.48,4.38
688,2013-07-12,39.224182,-121.464028,35.25,-113.75,0.1,A,Missing/Undefined,26.59,31.75,20.79,0.52,46.26,87.74,1.05,6.08,3.25
689,2013-07-14,38.664551,-120.966507,35.25,-113.75,0.99,B,Missing/Undefined,29.59,34.69,23.69,1.48,32.98,87.75,0.26,3.42,1.77
690,2013-07-19,40.69,-122.751667,35.25,-113.75,1.0,B,Miscellaneous,28.8,34.98,22.19,0.6,38.89,87.69,1.24,4.44,2.54
691,2013-07-06,40.206603,-121.01596,35.25,-113.75,0.1,A,Missing/Undefined,29.91,37.27,23.0,0.15,29.36,87.41,1.86,6.11,4.22
